dlc_id,name,taxon,sex,litter_size,age,weight
7211,Celeste,VRUB,F,3,2.24,1040
7211,Celeste,VRUB,F,3,2.7,1340
7211,Celeste,VRUB,F,3,3.16,1580
7211,Celeste,VRUB,F,3,3.62,1880
7211,Celeste,VRUB,F,3,4.08,2100
7211,Celeste,VRUB,F,3,5.23,2500
7211,Celeste,VRUB,F,3,5.56,2500
7211,Celeste,VRUB,F,3,7.27,2820
7211,Celeste,VRUB,F,3,8.71,2820
7211,Celeste,VRUB,F,3,12.2,3305
7211,Celeste,VRUB,F,3,12.33,3420
7211,Celeste,VRUB,F,3,13.48,3580
7211,Celeste,VRUB,F,3,15.42,3730
7212,Arche,VRUB,M,3,1.08,429
7212,Arche,VRUB,M,3,1.32,539
7212,Arche,VRUB,M,3,1.78,820
7212,Arche,VRUB,M,3,2.24,1080
7212,Arche,VRUB,M,3,2.7,1400
7212,Arche,VRUB,M,3,3.16,1660
7212,Arche,VRUB,M,3,3.62,2020
7212,Arche,VRUB,M,3,4.08,2220
7212,Arche,VRUB,M,3,5.23,2560
7212,Arche,VRUB,M,3,7.27,2940
7212,Arche,VRUB,M,3,8.71,2880
7212,Arche,VRUB,M,3,12.2,3280
7212,Arche,VRUB,M,3,12.33,3320
7212,Arche,VRUB,M,3,13.48,3460
7212,Arche,VRUB,M,3,15.45,3920
7212,Arche,VRUB,M,3,16.7,4200
7212,Arche,VRUB,M,3,17.85,4080
7212,Arche,VRUB,M,3,18.77,4020
7212,Arche,VRUB,M,3,19.99,3980
7212,Arche,VRUB,M,3,21.07,4000
7212,Arche,VRUB,M,3,21.99,4020
7212,Arche,VRUB,M,3,23.24,3880
7213,Stephano,VRUB,M,3,1.08,456
7213,Stephano,VRUB,M,3,1.32,553
7213,Stephano,VRUB,M,3,1.78,740
7213,Stephano,VRUB,M,3,2.24,980
7213,Stephano,VRUB,M,3,2.7,1260
7213,Stephano,VRUB,M,3,3.16,1560
7213,Stephano,VRUB,M,3,4.08,2120
7215,Bode,VRUB,M,1,1.15,771
7215,Bode,VRUB,M,1,1.64,1070
7215,Bode,VRUB,M,1,2.66,1705
7215,Bode,VRUB,M,1,2.76,1760
7215,Bode,VRUB,M,1,3.02,1980
7215,Bode,VRUB,M,1,3.75,2425
7215,Bode,VRUB,M,1,5.29,3100
7215,Bode,VRUB,M,1,7.43,2980
7215,Bode,VRUB,M,1,8.84,3140
7215,Bode,VRUB,M,1,10.45,3260
7215,Bode,VRUB,M,1,12.2,3540
7215,Bode,VRUB,M,1,14.47,3820
7215,Bode,VRUB,M,1,15.65,4100
7215,Bode,VRUB,M,1,17.23,3800
7215,Bode,VRUB,M,1,18.21,3920
7215,Bode,VRUB,M,1,19.33,4140
7215,Bode,VRUB,M,1,20.42,4140
7215,Bode,VRUB,M,1,21.63,4200
7215,Bode,VRUB,M,1,22.78,4260
7228,Gemina,PCOQ,F,1,1.22,188
7228,Gemina,PCOQ,F,1,1.45,218
7228,Gemina,PCOQ,F,1,1.68,247
7228,Gemina,PCOQ,F,1,1.91,280
7228,Gemina,PCOQ,F,1,2.14,312
7228,Gemina,PCOQ,F,1,2.79,420
7228,Gemina,PCOQ,F,1,3.06,465
7228,Gemina,PCOQ,F,1,3.55,597
7228,Gemina,PCOQ,F,1,4.01,620
7228,Gemina,PCOQ,F,1,4.11,620
7228,Gemina,PCOQ,F,1,4.27,640
7228,Gemina,PCOQ,F,1,4.31,616
7228,Gemina,PCOQ,F,1,4.34,659
7228,Gemina,PCOQ,F,1,4.37,638
7228,Gemina,PCOQ,F,1,4.41,598
7228,Gemina,PCOQ,F,1,4.44,630
7228,Gemina,PCOQ,F,1,4.47,639
7228,Gemina,PCOQ,F,1,4.5,607
7228,Gemina,PCOQ,F,1,4.54,604
7228,Gemina,PCOQ,F,1,4.57,632
7228,Gemina,PCOQ,F,1,4.6,621
7228,Gemina,PCOQ,F,1,4.64,617
7228,Gemina,PCOQ,F,1,4.67,627
7228,Gemina,PCOQ,F,1,4.7,627
7228,Gemina,PCOQ,F,1,4.73,638
7228,Gemina,PCOQ,F,1,4.77,626
7228,Gemina,PCOQ,F,1,4.8,642
7228,Gemina,PCOQ,F,1,4.83,668
7228,Gemina,PCOQ,F,1,4.83,675
7228,Gemina,PCOQ,F,1,4.9,703
7228,Gemina,PCOQ,F,1,4.93,706
7228,Gemina,PCOQ,F,1,5.03,713
7228,Gemina,PCOQ,F,1,5.13,741
7228,Gemina,PCOQ,F,1,5.29,827
7228,Gemina,PCOQ,F,1,5.95,1000
7228,Gemina,PCOQ,F,1,6.12,1014
7228,Gemina,PCOQ,F,1,6.61,1140
7228,Gemina,PCOQ,F,1,7.1,1340
7228,Gemina,PCOQ,F,1,7.82,1500
7228,Gemina,PCOQ,F,1,8.75,1780
7228,Gemina,PCOQ,F,1,9.83,2020
7228,Gemina,PCOQ,F,1,11.01,2420
7228,Gemina,PCOQ,F,1,11.77,2600
7228,Gemina,PCOQ,F,1,12.07,2580
7228,Gemina,PCOQ,F,1,13.02,2660
7228,Gemina,PCOQ,F,1,14.01,2580
7228,Gemina,PCOQ,F,1,14.73,2680
7228,Gemina,PCOQ,F,1,16.14,2720
7228,Gemina,PCOQ,F,1,17,2760
7228,Gemina,PCOQ,F,1,17.95,2780
7228,Gemina,PCOQ,F,1,18.87,2880
7228,Gemina,PCOQ,F,1,20.02,3060
7228,Gemina,PCOQ,F,1,20.32,2980
7228,Gemina,PCOQ,F,1,20.98,3040
7233,Calpurnia III,PCOQ,F,1,1.22,279
7233,Calpurnia III,PCOQ,F,1,1.45,328
7233,Calpurnia III,PCOQ,F,1,1.68,380
7233,Calpurnia III,PCOQ,F,1,1.94,445
7233,Calpurnia III,PCOQ,F,1,2.17,498
7233,Calpurnia III,PCOQ,F,1,2.66,665
7233,Calpurnia III,PCOQ,F,1,3.16,760
7233,Calpurnia III,PCOQ,F,1,4.01,920
7233,Calpurnia III,PCOQ,F,1,4.31,956
7233,Calpurnia III,PCOQ,F,1,4.93,1100
7233,Calpurnia III,PCOQ,F,1,5.85,1440
7233,Calpurnia III,PCOQ,F,1,7.23,1900
7233,Calpurnia III,PCOQ,F,1,8.09,2240
7233,Calpurnia III,PCOQ,F,1,9.5,2420
7233,Calpurnia III,PCOQ,F,1,10.49,2660
7233,Calpurnia III,PCOQ,F,1,11.61,2660
7233,Calpurnia III,PCOQ,F,1,12.69,2720
7233,Calpurnia III,PCOQ,F,1,13.22,2580
7233,Calpurnia III,PCOQ,F,1,13.91,2740
7233,Calpurnia III,PCOQ,F,1,15.25,2760
7233,Calpurnia III,PCOQ,F,1,16.41,2900
7233,Calpurnia III,PCOQ,F,1,17.33,3000
7233,Calpurnia III,PCOQ,F,1,18.44,3040
7233,Calpurnia III,PCOQ,F,1,19.13,3080
7233,Calpurnia III,PCOQ,F,1,20.15,3220
7233,Calpurnia III,PCOQ,F,1,21.3,3200
7233,Calpurnia III,PCOQ,F,1,22.36,3240
7233,Calpurnia III,PCOQ,F,1,23.15,3360
7234,Hostilian,PCOQ,M,1,1.02,191
7234,Hostilian,PCOQ,M,1,1.25,222
7234,Hostilian,PCOQ,M,1,1.71,292
7234,Hostilian,PCOQ,M,1,1.94,332
7234,Hostilian,PCOQ,M,1,2.17,387
7234,Hostilian,PCOQ,M,1,2.73,459
7234,Hostilian,PCOQ,M,1,2.86,488
7234,Hostilian,PCOQ,M,1,3.09,554
7234,Hostilian,PCOQ,M,1,3.39,610
7234,Hostilian,PCOQ,M,1,3.62,660
7234,Hostilian,PCOQ,M,1,4.24,780
7234,Hostilian,PCOQ,M,1,4.77,945
7234,Hostilian,PCOQ,M,1,5.46,1180
7234,Hostilian,PCOQ,M,1,5.92,1352
7234,Hostilian,PCOQ,M,1,6.41,1420
7234,Hostilian,PCOQ,M,1,6.58,1500
7234,Hostilian,PCOQ,M,1,8.35,2060
7234,Hostilian,PCOQ,M,1,9.86,2360
7234,Hostilian,PCOQ,M,1,11.15,2500
7234,Hostilian,PCOQ,M,1,12.33,2640
7234,Hostilian,PCOQ,M,1,12.76,2580
7234,Hostilian,PCOQ,M,1,14.14,2700
7234,Hostilian,PCOQ,M,1,14.86,2740
7234,Hostilian,PCOQ,M,1,16.27,2760
7234,Hostilian,PCOQ,M,1,17.62,2920
7234,Hostilian,PCOQ,M,1,19.43,3020
7234,Hostilian,PCOQ,M,1,20.61,3080
7234,Hostilian,PCOQ,M,1,21.76,3040
7234,Hostilian,PCOQ,M,1,22.95,3300
7235,Francesca,PCOQ,F,1,1.22,292
7235,Francesca,PCOQ,F,1,1.74,402
7235,Francesca,PCOQ,F,1,1.94,445
7235,Francesca,PCOQ,F,1,2.86,677
7235,Francesca,PCOQ,F,1,3.32,810
7235,Francesca,PCOQ,F,1,3.58,890
7235,Francesca,PCOQ,F,1,3.98,1033
7235,Francesca,PCOQ,F,1,4.47,1223
7235,Francesca,PCOQ,F,1,5.19,1455
7235,Francesca,PCOQ,F,1,7.27,1880
7235,Francesca,PCOQ,F,1,8.35,2140
7235,Francesca,PCOQ,F,1,9.53,2360
7235,Francesca,PCOQ,F,1,10.26,2420
7235,Francesca,PCOQ,F,1,11.18,2520
7235,Francesca,PCOQ,F,1,12.26,2460
7235,Francesca,PCOQ,F,1,12.49,2600
7235,Francesca,PCOQ,F,1,13.22,2620
7235,Francesca,PCOQ,F,1,13.71,2660
7235,Francesca,PCOQ,F,1,13.94,2515
7235,Francesca,PCOQ,F,1,15.55,2600
7235,Francesca,PCOQ,F,1,17.1,2640
7235,Francesca,PCOQ,F,1,19.63,3000
7235,Francesca,PCOQ,F,1,20.38,3040
7235,Francesca,PCOQ,F,1,20.81,3040
7235,Francesca,PCOQ,F,1,22.19,3120
7235,Francesca,PCOQ,F,1,23.54,3060
7250,Sally,VRUB,F,2,1.87,1030
7250,Sally,VRUB,F,2,2.33,1260
7250,Sally,VRUB,F,2,2.79,1580
7250,Sally,VRUB,F,2,3.81,2200
7250,Sally,VRUB,F,2,4.96,2600
7250,Sally,VRUB,F,2,5.88,2720
7250,Sally,VRUB,F,2,6.9,2640
7250,Sally,VRUB,F,2,7.1,2660
7250,Sally,VRUB,F,2,8.19,2820
7250,Sally,VRUB,F,2,9.01,2940
7250,Sally,VRUB,F,2,9.11,2940
7250,Sally,VRUB,F,2,10.36,3020
7250,Sally,VRUB,F,2,10.55,2960
7250,Sally,VRUB,F,2,12.66,3320
7250,Sally,VRUB,F,2,14.43,3440
7250,Sally,VRUB,F,2,16.24,3520
7250,Sally,VRUB,F,2,17.23,4000
7250,Sally,VRUB,F,2,17.26,3980
7250,Sally,VRUB,F,2,18.67,3860
7250,Sally,VRUB,F,2,20.38,4040
7250,Sally,VRUB,F,2,21.8,4080
7250,Sally,VRUB,F,2,22.98,3920
7251,Kalani,VRUB,M,2,1.87,1000
7251,Kalani,VRUB,M,2,2.33,1280
7251,Kalani,VRUB,M,2,2.79,1600
7251,Kalani,VRUB,M,2,3.81,2200
7251,Kalani,VRUB,M,2,4.96,2680
7251,Kalani,VRUB,M,2,5.88,2860
7251,Kalani,VRUB,M,2,7.1,2920
7251,Kalani,VRUB,M,2,8.19,3100
7251,Kalani,VRUB,M,2,9.11,3340
7251,Kalani,VRUB,M,2,10.36,3260
7251,Kalani,VRUB,M,2,10.55,3100
7251,Kalani,VRUB,M,2,12.66,3320
7251,Kalani,VRUB,M,2,14.43,3620
7251,Kalani,VRUB,M,2,16.24,3660
7251,Kalani,VRUB,M,2,17.23,3720
7251,Kalani,VRUB,M,2,18.67,3580
7251,Kalani,VRUB,M,2,18.9,3520
7251,Kalani,VRUB,M,2,19.07,3360
7251,Kalani,VRUB,M,2,19.17,3365
7251,Kalani,VRUB,M,2,19.3,3320
7251,Kalani,VRUB,M,2,20.38,3440
7251,Kalani,VRUB,M,2,21.8,3580
7251,Kalani,VRUB,M,2,22.98,3860
7263,Gothicus,PCOQ,M,1,1.05,169
7263,Gothicus,PCOQ,M,1,1.15,183
7263,Gothicus,PCOQ,M,1,1.28,205
7263,Gothicus,PCOQ,M,1,1.35,214
7263,Gothicus,PCOQ,M,1,1.41,224
7263,Gothicus,PCOQ,M,1,1.48,236
7263,Gothicus,PCOQ,M,1,1.55,245
7263,Gothicus,PCOQ,M,1,1.61,255
7263,Gothicus,PCOQ,M,1,1.71,277
7263,Gothicus,PCOQ,M,1,1.78,288
7263,Gothicus,PCOQ,M,1,1.84,299
7263,Gothicus,PCOQ,M,1,1.94,316
7263,Gothicus,PCOQ,M,1,2.01,332
7263,Gothicus,PCOQ,M,1,2.07,332
7263,Gothicus,PCOQ,M,1,2.1,334
7263,Gothicus,PCOQ,M,1,2.14,334
7263,Gothicus,PCOQ,M,1,2.14,338
7263,Gothicus,PCOQ,M,1,2.17,338
7263,Gothicus,PCOQ,M,1,2.17,343
7263,Gothicus,PCOQ,M,1,2.2,348
7263,Gothicus,PCOQ,M,1,2.24,354
7263,Gothicus,PCOQ,M,1,2.27,342
7263,Gothicus,PCOQ,M,1,2.3,350
7263,Gothicus,PCOQ,M,1,2.33,356
7263,Gothicus,PCOQ,M,1,2.37,361
7263,Gothicus,PCOQ,M,1,2.4,360
7263,Gothicus,PCOQ,M,1,2.43,367
7263,Gothicus,PCOQ,M,1,2.47,385
7263,Gothicus,PCOQ,M,1,2.5,395
7263,Gothicus,PCOQ,M,1,2.53,408
7263,Gothicus,PCOQ,M,1,2.56,415
7263,Gothicus,PCOQ,M,1,2.6,426
7263,Gothicus,PCOQ,M,1,2.63,433
7263,Gothicus,PCOQ,M,1,2.66,447
7263,Gothicus,PCOQ,M,1,2.7,456
7263,Gothicus,PCOQ,M,1,2.73,468
7263,Gothicus,PCOQ,M,1,2.76,482
7263,Gothicus,PCOQ,M,1,2.79,480
7263,Gothicus,PCOQ,M,1,2.83,480
7263,Gothicus,PCOQ,M,1,2.86,482
7263,Gothicus,PCOQ,M,1,2.89,492
7263,Gothicus,PCOQ,M,1,2.93,506
7263,Gothicus,PCOQ,M,1,2.96,509
7263,Gothicus,PCOQ,M,1,2.99,515
7263,Gothicus,PCOQ,M,1,3.02,522
7263,Gothicus,PCOQ,M,1,3.06,525
7263,Gothicus,PCOQ,M,1,3.09,532
7263,Gothicus,PCOQ,M,1,3.12,544
7263,Gothicus,PCOQ,M,1,3.16,544
7263,Gothicus,PCOQ,M,1,3.19,555
7263,Gothicus,PCOQ,M,1,3.22,555
7263,Gothicus,PCOQ,M,1,3.25,556
7263,Gothicus,PCOQ,M,1,3.29,556
7263,Gothicus,PCOQ,M,1,3.32,559
7263,Gothicus,PCOQ,M,1,3.35,562
7263,Gothicus,PCOQ,M,1,3.39,570
7263,Gothicus,PCOQ,M,1,3.42,582
7263,Gothicus,PCOQ,M,1,3.45,583
7263,Gothicus,PCOQ,M,1,3.48,587
7263,Gothicus,PCOQ,M,1,3.52,589
7263,Gothicus,PCOQ,M,1,3.55,591
7263,Gothicus,PCOQ,M,1,3.62,600
7263,Gothicus,PCOQ,M,1,3.68,610
7263,Gothicus,PCOQ,M,1,3.78,615
7263,Gothicus,PCOQ,M,1,3.85,633
7263,Gothicus,PCOQ,M,1,3.91,652
7263,Gothicus,PCOQ,M,1,4.01,681
7263,Gothicus,PCOQ,M,1,4.08,701
7264,Furia,PCOQ,F,1,1.15,222
7264,Furia,PCOQ,F,1,1.41,267
7264,Furia,PCOQ,F,1,1.74,311
7264,Furia,PCOQ,F,1,1.84,322
7264,Furia,PCOQ,F,1,2.37,401
7264,Furia,PCOQ,F,1,2.53,383
7264,Furia,PCOQ,F,1,2.56,385
7264,Furia,PCOQ,F,1,2.63,431
7264,Furia,PCOQ,F,1,2.76,446
7264,Furia,PCOQ,F,1,3.25,396
7264,Furia,PCOQ,F,1,3.25,398
7264,Furia,PCOQ,F,1,3.32,419
7264,Furia,PCOQ,F,1,3.42,443
7264,Furia,PCOQ,F,1,3.48,452
7264,Furia,PCOQ,F,1,3.55,429
7264,Furia,PCOQ,F,1,3.58,422
7264,Furia,PCOQ,F,1,3.65,452
7264,Furia,PCOQ,F,1,3.68,456
7264,Furia,PCOQ,F,1,3.91,511
7264,Furia,PCOQ,F,1,4.21,624
7264,Furia,PCOQ,F,1,4.67,720
7264,Furia,PCOQ,F,1,5.36,880
7264,Furia,PCOQ,F,1,6.02,1060
7264,Furia,PCOQ,F,1,7.82,1540
7264,Furia,PCOQ,F,1,9.67,2040
7264,Furia,PCOQ,F,1,10.16,2140
7264,Furia,PCOQ,F,1,11.34,2360
7264,Furia,PCOQ,F,1,12.66,2480
7264,Furia,PCOQ,F,1,13.15,2440
7264,Furia,PCOQ,F,1,14.5,2240
7264,Furia,PCOQ,F,1,16.57,2540
7264,Furia,PCOQ,F,1,17.52,2680
7264,Furia,PCOQ,F,1,18.51,2740
7264,Furia,PCOQ,F,1,19.36,2580
7264,Furia,PCOQ,F,1,20.61,2820
7264,Furia,PCOQ,F,1,21.7,3060
7264,Furia,PCOQ,F,1,22.65,3140
7264,Furia,PCOQ,F,1,23.74,3180
7275,Magdalena,PCOQ,F,1,1.55,357
7275,Magdalena,PCOQ,F,1,2.47,537
7275,Magdalena,PCOQ,F,1,6.48,1660
7275,Magdalena,PCOQ,F,1,7.66,2020
7275,Magdalena,PCOQ,F,1,9.04,2190
7275,Magdalena,PCOQ,F,1,10.42,2320
7275,Magdalena,PCOQ,F,1,12.13,2440
7275,Magdalena,PCOQ,F,1,13.05,2480
7275,Magdalena,PCOQ,F,1,13.22,2540
7275,Magdalena,PCOQ,F,1,13.48,2660
7275,Magdalena,PCOQ,F,1,14.56,2800
7275,Magdalena,PCOQ,F,1,16.18,2820
7275,Magdalena,PCOQ,F,1,17.1,2880
7275,Magdalena,PCOQ,F,1,17.56,2940
7275,Magdalena,PCOQ,F,1,18.02,2960
7275,Magdalena,PCOQ,F,1,18.48,3100
7275,Magdalena,PCOQ,F,1,18.97,3040
7275,Magdalena,PCOQ,F,1,20.15,3160
7278,Buzz,VRUB,M,1,1.12,617
7278,Buzz,VRUB,M,1,1.38,778
7278,Buzz,VRUB,M,1,1.91,1050
7278,Buzz,VRUB,M,1,2.6,1500
7278,Buzz,VRUB,M,1,3.06,1760
7278,Buzz,VRUB,M,1,3.52,1980
7278,Buzz,VRUB,M,1,3.98,2320
7278,Buzz,VRUB,M,1,4.57,2480
7278,Buzz,VRUB,M,1,4.9,2540
7278,Buzz,VRUB,M,1,6.15,2700
7278,Buzz,VRUB,M,1,8.02,3080
7278,Buzz,VRUB,M,1,10.13,2980
7278,Buzz,VRUB,M,1,11.77,3140
7278,Buzz,VRUB,M,1,13.61,3600
7278,Buzz,VRUB,M,1,15.48,3620
7278,Buzz,VRUB,M,1,16.64,3640
7278,Buzz,VRUB,M,1,18.71,3560
7278,Buzz,VRUB,M,1,19.82,3400
7286,Eustace,PCOQ,M,1,1.05,296
7286,Eustace,PCOQ,M,1,1.28,348
7286,Eustace,PCOQ,M,1,1.55,420
7286,Eustace,PCOQ,M,1,1.78,460
7286,Eustace,PCOQ,M,1,2.2,580
7286,Eustace,PCOQ,M,1,2.89,600
7286,Eustace,PCOQ,M,1,2.93,580
7286,Eustace,PCOQ,M,1,2.96,614
7286,Eustace,PCOQ,M,1,2.99,607
7286,Eustace,PCOQ,M,1,3.02,593
7286,Eustace,PCOQ,M,1,3.06,607
7286,Eustace,PCOQ,M,1,3.09,593
7286,Eustace,PCOQ,M,1,3.12,623
7286,Eustace,PCOQ,M,1,3.16,631
7286,Eustace,PCOQ,M,1,3.19,628
7286,Eustace,PCOQ,M,1,3.19,644
7286,Eustace,PCOQ,M,1,3.22,631
7286,Eustace,PCOQ,M,1,3.25,635
7286,Eustace,PCOQ,M,1,3.29,643
7286,Eustace,PCOQ,M,1,3.32,646
7286,Eustace,PCOQ,M,1,3.42,660
7286,Eustace,PCOQ,M,1,3.52,675
7286,Eustace,PCOQ,M,1,3.62,700
7286,Eustace,PCOQ,M,1,3.68,711
7286,Eustace,PCOQ,M,1,3.75,725
7286,Eustace,PCOQ,M,1,3.88,762
7286,Eustace,PCOQ,M,1,4.04,809
7286,Eustace,PCOQ,M,1,4.34,900
7286,Eustace,PCOQ,M,1,4.57,940
7286,Eustace,PCOQ,M,1,4.8,960
7286,Eustace,PCOQ,M,1,5.03,1000
7286,Eustace,PCOQ,M,1,5.46,1080
7286,Eustace,PCOQ,M,1,6.84,1220
7286,Eustace,PCOQ,M,1,7.2,1200
7286,Eustace,PCOQ,M,1,7.27,1220
7286,Eustace,PCOQ,M,1,7.69,1180
7286,Eustace,PCOQ,M,1,7.79,1160
7286,Eustace,PCOQ,M,1,7.92,1160
7286,Eustace,PCOQ,M,1,8.22,1180
7286,Eustace,PCOQ,M,1,8.42,1220
7286,Eustace,PCOQ,M,1,8.65,1260
7286,Eustace,PCOQ,M,1,8.88,1360
7286,Eustace,PCOQ,M,1,9.14,1500
7286,Eustace,PCOQ,M,1,9.34,1600
7286,Eustace,PCOQ,M,1,9.57,1660
7286,Eustace,PCOQ,M,1,9.8,1720
7286,Eustace,PCOQ,M,1,10.09,1860
7286,Eustace,PCOQ,M,1,10.16,1890
7286,Eustace,PCOQ,M,1,10.36,1940
7286,Eustace,PCOQ,M,1,10.62,1940
7286,Eustace,PCOQ,M,1,10.85,1940
7286,Eustace,PCOQ,M,1,11.05,2060
7286,Eustace,PCOQ,M,1,11.28,2120
7286,Eustace,PCOQ,M,1,11.44,2060
7286,Eustace,PCOQ,M,1,11.77,2120
7286,Eustace,PCOQ,M,1,12.23,2300
7286,Eustace,PCOQ,M,1,12.33,2360
7286,Eustace,PCOQ,M,1,12.56,2440
7286,Eustace,PCOQ,M,1,13.02,2400
7286,Eustace,PCOQ,M,1,13.48,2460
7286,Eustace,PCOQ,M,1,14.07,2440
7286,Eustace,PCOQ,M,1,14.53,2480
7286,Eustace,PCOQ,M,1,14.99,2500
7288,Elagabalus,PCOQ,M,1,1.02,187
7288,Elagabalus,PCOQ,M,1,1.25,218
7288,Elagabalus,PCOQ,M,1,1.51,253
7288,Elagabalus,PCOQ,M,1,1.74,297
7288,Elagabalus,PCOQ,M,1,2.14,370
7288,Elagabalus,PCOQ,M,1,2.93,542
7288,Elagabalus,PCOQ,M,1,3.58,698
7288,Elagabalus,PCOQ,M,1,3.72,668
7288,Elagabalus,PCOQ,M,1,3.78,667
7288,Elagabalus,PCOQ,M,1,4.34,780
7288,Elagabalus,PCOQ,M,1,4.73,880
7288,Elagabalus,PCOQ,M,1,5.29,1000
7288,Elagabalus,PCOQ,M,1,6.58,1340
7288,Elagabalus,PCOQ,M,1,7.76,1620
7288,Elagabalus,PCOQ,M,1,8.84,1860
7288,Elagabalus,PCOQ,M,1,9.3,1980
7288,Elagabalus,PCOQ,M,1,9.86,2200
7288,Elagabalus,PCOQ,M,1,10.49,2220
7288,Elagabalus,PCOQ,M,1,10.92,2320
7288,Elagabalus,PCOQ,M,1,11.93,2420
7288,Elagabalus,PCOQ,M,1,12.43,2440
7288,Elagabalus,PCOQ,M,1,12.72,2540
7288,Elagabalus,PCOQ,M,1,12.89,2540
7297,Mae,VRUB,F,3,1.51,657
7297,Mae,VRUB,F,3,1.87,812
7297,Mae,VRUB,F,3,2.17,940
7297,Mae,VRUB,F,3,2.7,1240
7297,Mae,VRUB,F,3,3.19,1560
7297,Mae,VRUB,F,3,4.11,1880
7297,Mae,VRUB,F,3,4.73,2180
7297,Mae,VRUB,F,3,5.23,2280
7297,Mae,VRUB,F,3,6.25,2760
7297,Mae,VRUB,F,3,7.27,2800
7297,Mae,VRUB,F,3,8.22,2780
7298,Judith,VRUB,F,3,1.51,649
7298,Judith,VRUB,F,3,1.87,811
7298,Judith,VRUB,F,3,2.17,940
7298,Judith,VRUB,F,3,2.7,1220
7298,Judith,VRUB,F,3,3.19,1600
7298,Judith,VRUB,F,3,4.11,1940
7298,Judith,VRUB,F,3,4.73,2200
7298,Judith,VRUB,F,3,5.19,2260
7298,Judith,VRUB,F,3,6.25,2720
7298,Judith,VRUB,F,3,7.27,2740
7298,Judith,VRUB,F,3,8.22,2680
